# generated-by: python -m ebr normalize --spec research/baselines/specs/EXP-BASE-SIZE-small.yaml --include-incomplete
# tool: ebr 0.1.0 (research/tools/ebr)
# tool-git-sha: ab31252312efde894207d1dacdd421d54c7f9e97
# experiment: EXP-BASE-SIZE
# input: research/raw/EXP-BASE-SIZE/20260917T031201Z-e86b28.jsonl sha256=None
# input: research/raw/EXP-BASE-SIZE/size-small-20260917T033541Z.jsonl.gz sha256=d579b69af1eb5c5200a81e933dc563313708ae9ac27cacfbd39b26621d92f6f0
# do-not-edit: regenerate with the generated-by command; no number here is hand-entered
run_id,seq,phase,env_id,git_sha,candidate,item_id,split,family,item_key,round,repetition,exit_code,ok,valid,timing_effective,decision_grade_timing,invalid_reasons,item_sha256,output_bytes,artifact_kind,artifact_sha256,artifact_tree_sha256,artifact_logical_tree_sha256,input_bytes,ratio,roundtrip_ok
size-small-20260917T033541Z,314,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f07-tuning-silesia-sao,tuning,F07,tuning/f07-tuning-silesia-sao,0,0,0,True,True,False,False,,dc2c0e0d0347d178ee71a4b5559b986c6e40d9ee295c96174948b88e552d8338,6790613,file,215141e9363b7029ffa9e83981925985e19bfbc3f31a4796b77a5345d3ff3881,01390a5e384b896a94a60d5b55f29814c70228e8cfc196d8e4a7013058cc9325,17f53335bc6073730404f924bd2755894d9036a6fb0ac57e71c32556c8c9caa9,7251944,0.9363851955,1
size-small-20260917T033541Z,259,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f07-tuning-silesia-xray,tuning,F07,tuning/f07-tuning-silesia-xray,0,0,0,True,True,False,False,,aa727f68e33c9da5d2f796d8a5aa9ee3a9df70ea422a9c7dca90b0e38bec5279,8391354,file,edf81711a7ccfe97118d27fe858b7dedc323ce27ee64341dc435ce99f7039bb7,f3aec734b0d219741319e1f18e37acfc5e5c4abae406b4413fb03e80cc3a0d17,8f72bdb3f8dd703516dc53e8ea8e9409415268ade64813c77f88a795166ff519,8474240,0.9902190639,1
size-small-20260917T033541Z,474,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f08-tuning-gen-sqlite-tpch-small,tuning,F08,tuning/f08-tuning-gen-sqlite-tpch-small,0,0,0,True,True,False,False,,63e9424b72e496e9b1fc48c10bf58e608d51b9faa41725c595d50f09cad03ac5,5235788,file,a53e69bb880f8d602ed639deac228d8be1edf6c8be1414ff2b2bb4214d5b2162,65ac210e7edd548b0733ba92fef2b4e40809512a79d480501c2aba87a5291d62,36d12add3afa9923dc88f5375fdc2da317453b91b7e442572c7b1e23fcb40966,10383360,0.5042479506,1
size-small-20260917T033541Z,553,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f11-alpine-324-apks,tuning,F11,tuning/f11-alpine-324-apks,0,0,0,True,True,False,False,,31f35fde2f8c848c5611108933facfb3fbc5ccb3e2d328d28e83451ca9838468,10086427,file,7a1cfa90d8fcf51ddce016e437d131b08a838de6cd60ef2132637a141b459f6c,9cc72dab8fd6332afd3ef7b411b9fb46a36032a8c49949efdeed445d91662387,df320d882a7916f20b29bd1a9848691d8992f7df4b7324e2df550a2fbd64cd9a,10071278,1.001504179,1
20260917T031201Z-e86b28,33,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,tarlz4-1,f12-tuning-kodak-jpeg-edge-cases-small,tuning,F12,tuning/f12-tuning-kodak-jpeg-edge-cases-small,0,0,0,True,True,False,False,,9967c37adeed755462be9ba7cc679d3cedc01edbc408f3761b0e0674b3ae73b4,7301573,file,8df091e431a791930c4a51f252b13db73324bbb1beb20bf6c3e3cf77f66b5657,13511e4dfeea17f731427f5beb4ee2764e6724e32d259f25de51cd00a758ac00,bb94e4b6f377f037587df7b25cd53510c6ac7b6e4205da07f81a4de04981b68f,9116188,0.8009458559,1
size-small-20260917T033541Z,33,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f12-tuning-kodak-jpeg-edge-cases-small,tuning,F12,tuning/f12-tuning-kodak-jpeg-edge-cases-small,0,0,0,True,True,False,False,,9967c37adeed755462be9ba7cc679d3cedc01edbc408f3761b0e0674b3ae73b4,7301573,file,8df091e431a791930c4a51f252b13db73324bbb1beb20bf6c3e3cf77f66b5657,13511e4dfeea17f731427f5beb4ee2764e6724e32d259f25de51cd00a758ac00,bb94e4b6f377f037587df7b25cd53510c6ac7b6e4205da07f81a4de04981b68f,9116188,0.8009458559,1
size-small-20260917T033541Z,737,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f13-tuning-kodak-image-codecs-small,tuning,F13,tuning/f13-tuning-kodak-image-codecs-small,0,0,0,True,True,False,False,,fce3e6247e1363ab6e908501622528e7bae7c3463375e3239cf4a52970df7890,13932294,file,b64086416aca13425a03b056e2678e83f26e98e64873618151b34736fd489ea3,14282ff4e3dd52b95546e6032a9c28eb6c9c7181d309b547968e2338854f6d0a,933e29c42a2a17b30cb5b6d3fd0b2e5c196fd2dd83f9bb90245744d7c209d2d2,13997400,0.9953487076,1
size-small-20260917T033541Z,576,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f13-tuning-nasa-ntrs-pdf-small,tuning,F13,tuning/f13-tuning-nasa-ntrs-pdf-small,0,0,0,True,True,False,False,,15b5ea8e359399cdfd892fb94c6050bb2fb9b1099e155879fdf71fd2fdb433f4,14720214,file,44ff6bc8b6d915291edc5153b862dadf05e14f376c5bd1f119ef490eb66cf7d6,a6b2bbaf8e9e4aebd9b41a2bd407ce7bbf6fefc37c2af2805c819ee0b1588379,0afed547f1eadf05ce3d8e205dd131d9f625998b3dda6c3745e248077a35533a,15375890,0.957356875,1
size-small-20260917T033541Z,625,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f14-apache-maven-3916-bin-tarball,tuning,F14,tuning/f14-apache-maven-3916-bin-tarball,0,0,0,True,True,False,False,,18166e210fbfe2e94aacbf95224ae9412666088c5217567eb5dcbc8a2470e82e,9282817,file,98b15c042d868482c9614c5e45d5e0e5625ad7adfd2e102d02a1e3b0e789ff74,a25176a215f20ab2fee1fe2e7c122490f47cc36b386a41b8cd4f3891cc62e80c,362d07565bbf343d35fcf2493e15952b94f20dce37fec176823652e2b68f7102,9278065,1.000512176,1
size-small-20260917T033541Z,149,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f14-gen-nested-archives-py,tuning,F14,tuning/f14-gen-nested-archives-py,0,0,0,True,True,False,False,,157fd3997e87eacd259597c65fe600169501b7ce21f04ccca35ce546a9c810e8,3851762,file,eeb741bb3fa2040dadefad283aa7e03ca6607f6529cc15a9ac44ef9d745e3d15,dd52312f2f2401740a5a6109545caabed1a53d5f0e484a1d734f6393020003e7,09f5903196a0ce87c2299416f4548e53a955cd7741bd31fb2eefd41ef4e92229,4476290,0.8604808893,1
size-small-20260917T033541Z,706,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f16-alpine-3241-minirootfs-ext4-qcow2,tuning,F16,tuning/f16-alpine-3241-minirootfs-ext4-qcow2,0,0,0,True,True,False,False,,c36d2ccb77281a0c5b897cb5dee4e47a90bb4778e38be8883e98a6eca32e6fd7,5092798,file,63f7246d1ac8d5018fa61edc14c9f4b67d7b8cac9cbf4f505c04b1a77b53ff71,a8a59a1c37da45a91efadb6cd0a13a183fa140ee79bfe450583fde78df9e9e77,6ecebb5945a6502f1dbe65ecddcab1561725033791f417587e2f65ef8ce84d02,9896220,0.5146205319,1
20260917T031201Z-e86b28,132,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,tarlz4-1,f18-tuning-lz4-releases-1-9-to-1-10,tuning,F18,tuning/f18-tuning-lz4-releases-1-9-to-1-10,0,0,0,True,True,False,False,,444b02e229a927848728c6420958fa2ac21ae2f5478bdd78c6894c00718c5794,3024126,file,52b7885b7db0ccdf430133d8906d88f3f8aed3e97cc550fb720cb03b8f4e0e8d,1d1e5fbba1323091174304779daaafbb566030e78acb958714c161d0077517ee,daaf8a11538b333cd6a2f6db2687b0400593f2806fcdf69ada93290f263b20cb,8893080,0.3400538396,1
size-small-20260917T033541Z,132,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f18-tuning-lz4-releases-1-9-to-1-10,tuning,F18,tuning/f18-tuning-lz4-releases-1-9-to-1-10,0,0,0,True,True,False,False,,444b02e229a927848728c6420958fa2ac21ae2f5478bdd78c6894c00718c5794,3024126,file,52b7885b7db0ccdf430133d8906d88f3f8aed3e97cc550fb720cb03b8f4e0e8d,1d1e5fbba1323091174304779daaafbb566030e78acb958714c161d0077517ee,daaf8a11538b333cd6a2f6db2687b0400593f2806fcdf69ada93290f263b20cb,8893080,0.3400538396,1
size-small-20260917T033541Z,591,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f01-validation-redis-7-2-16-git,validation,F01,validation/f01-validation-redis-7-2-16-git,0,0,0,True,True,False,False,,b7a5bbe86081a869151bddbf2d9b09b992b17b9bea316a858c96f186f2a4c0e1,5494139,file,517e108a2168775232b9793ac765ac16df8a21179efd0b580beccfa3e4f8c1c4,8fed2a5a2cf0b324ec5201f10a76aa7edfb31a3e28cdcdbf471429011fecb7e0,2645ce3067ddeb7810d6ca2d6d64a5273e9ebe9f675c6de73cecccde34c11827,15564620,0.3529889583,1
size-small-20260917T033541Z,387,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f02-validation-cjson-cmake-build,validation,F02,validation/f02-validation-cjson-cmake-build,0,0,0,True,True,False,False,,08d34a938473b2df884b852facf324be1a1ef6254f68b2264d80c62d1289aa33,2811233,file,ef816ae4b1624597fd244b5679c4a22f5bb75aa2083a29bc3242888e911ecd7e,0053c157bd64adce99a33d5aad84357c3b7cc6eb1ae38118ca8485551453a209,4b722933cf6b23aa970ffbe00de5bd91ef718863f6aa211bd99dc1682d00ede2,6141772,0.4577234388,1
size-small-20260917T033541Z,697,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f05-validation-rfc-texts,validation,F05,validation/f05-validation-rfc-texts,0,0,0,True,True,False,False,,f1ad69e2e209ee79f2f74ca4325cab81575dbe64fabba9da569d2fac0f6c0c75,1655042,file,49236ab7960abc9ab0dc5d57eebfe2b7d7679fb7ed0f6ef5f89290e7dc3a39fe,85d9f2c94c2769241d2c314ad51616aca7efed711360f41b54e68bcbb391b137,9b4ed0a88ad3e2586d54e60079aab3b59fae115ade4a3cc20f305e75d1cba02d,3830137,0.4321103919,1
20260917T031201Z-e86b28,99,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,tarlz4-1,f06-validation-osm-monaco-20250101-xml,validation,F06,validation/f06-validation-osm-monaco-20250101-xml,0,0,0,True,True,False,False,,3d9e7493403cad8a032410fc59e97957370239d988a7927d8e7f828ea623b5fc,1968976,file,41fe364bee868ab107b34fddcae8d23cb0a2b090da3efd89a6141db616ebf55c,cdd167163161760e9024c488102fb2e2af9fc6554c4fdd6080000d453297f8d1,992bd3d6cfb6ea8802a23384899289ab528ee3d5dac0103236fb39a2e16b9592,9284903,0.2120620969,1
size-small-20260917T033541Z,99,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f06-validation-osm-monaco-20250101-xml,validation,F06,validation/f06-validation-osm-monaco-20250101-xml,0,0,0,True,True,False,False,,3d9e7493403cad8a032410fc59e97957370239d988a7927d8e7f828ea623b5fc,1968976,file,41fe364bee868ab107b34fddcae8d23cb0a2b090da3efd89a6141db616ebf55c,cdd167163161760e9024c488102fb2e2af9fc6554c4fdd6080000d453297f8d1,992bd3d6cfb6ea8802a23384899289ab528ee3d5dac0103236fb39a2e16b9592,9284903,0.2120620969,1
size-small-20260917T033541Z,400,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f08-validation-sakila-sqlite,validation,F08,validation/f08-validation-sakila-sqlite,0,0,0,True,True,False,False,,a6948d1c607b2d27c1270d79f5103df1a902f56711fa5459525d48aea7750d25,2493726,file,1b6222cf551dae3dfc31a5897d989d9fdd12b8499e4cfe318d37807ce7a90617,dc9887d50bc294462323a0ba3f6d984560215c8178074d41d1f5c5e6f7ac6108,146042e1124d0b4738ee2e79ccfd8d1c4741862642a0c18d0965449332dfcba1,5791744,0.4305656465,1
size-small-20260917T033541Z,491,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f12-validation-fsa-jpeg-edge-cases-small,validation,F12,validation/f12-validation-fsa-jpeg-edge-cases-small,0,0,0,True,True,False,False,,cc3b3d2370e2388e24a1d350e8df33a20c7d6e15998c529d39a2bf0699a47ab8,5135087,file,6d9edbbf373d055a021979b911b76c1b3d10e640ee14050863da091bc0b6d327,c376c063ba41fd20e8baa71103fb345c6d12b0ba5bb8c6e051bdc5c51c3ddb3d,f16c23c8a4c58d011ef353fa59d00f290d51abdee63834dcdeef58c9cf017b21,7043701,0.7290325072,1
size-small-20260917T033541Z,290,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f13-validation-federal-register-pdf-small,validation,F13,validation/f13-validation-federal-register-pdf-small,0,0,0,True,True,False,False,,39b69358d1f4097038acdb1415adf5a563674db3e0b362de459c21030da60461,13121424,file,f61e9d22db3d21bbc26e8b721af93e7237af2895f44675c4721e46409dcf8d39,8f7e41006f3a7f7ef89833da53bd9a7c567dec2882672ac36001bafa5e2b18d9,4bc22e05f47b184b0676da1704ae3a0f6ddda1ce6248be7ecf9340519c5a301f,15566803,0.8429106477,1
size-small-20260917T033541Z,251,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f13-validation-fsa-image-codecs-small,validation,F13,validation/f13-validation-fsa-image-codecs-small,0,0,0,True,True,False,False,,6904831763e734652931ea4a7a13a792c196c2a319b38b84b94825b1c9367c28,10439306,file,326ae2eb140a571a77ac0e02f3f5c68defa72fcea57b5f6d669d72efb7e9bbdc,5713553370fa75d0f24710f5c363e3c3ef43bb1035c7d2abdc9f0bdc667d437b,6811dc8b4ea536e2e6db387c18463d028c25cff814cba30f5f48e59494a0fc43,10819211,0.9648860716,1
size-small-20260917T033541Z,652,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarlz4-1,f18-validation-cjson-releases,validation,F18,validation/f18-validation-cjson-releases,0,0,0,True,True,False,False,,74221ee141f76a3764d55a847ac7356577603e413f05f49de256a8a88eebc0e2,3787314,file,9cfe435750a657fdc714346b1651c09a4f4e8d5e4b6fb455d329073e9d6e88d5,9bb401be2fa1f7a4beff2e6e93d5223f517269e37943a98f96337d67f3aa63a9,dbf84857026cc72c7b97a54c9eda9eb126a7b120066971e96af647ae888f5725,10070828,0.3760677871,1
size-small-20260917T033541Z,205,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f01-tuning-ripgrep-14-1-1-git,tuning,F01,tuning/f01-tuning-ripgrep-14-1-1-git,0,0,0,True,True,False,False,,ec498a26a5a407077f64b2923f3b6f8ac20b33e62b573842eab7a2804798c360,413516,file,806674c09448d17653dee651fa322f33cf722eee98c876fcb99f43ae4e41f978,389a771a7014e7bdbc1172ca0465b12c104613c2f4e280dc45b5481b3a7de4f5,2f78dcf4c3d42fb40d19a05514cabee3b01869a6d4bab751b6dace02423b66cf,3025946,0.1366567678,1
20260917T031201Z-e86b28,24,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,tarbrotli-q11,f01-tuning-zstd-v1-5-7-git,tuning,F01,tuning/f01-tuning-zstd-v1-5-7-git,0,0,0,True,True,False,False,,03ea394ee44340de0bfb15ddbb005da3613f1d7b9462f871e328720c826be26b,1825715,file,53b68c1105a00233cfbb0ea8dbcbfd3e539e8514546ddb06e48d2a6ae21f5c57,05fe510a9e9cf693b79122da4e681a2f32bfb52e68db002e2c76ac35a6e8c658,83cda3cb259f075c6398d63ad307fadde6c3073a07ca972749110e51d47b42e0,8354806,0.2185227281,1
size-small-20260917T033541Z,24,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f01-tuning-zstd-v1-5-7-git,tuning,F01,tuning/f01-tuning-zstd-v1-5-7-git,0,0,0,True,True,False,False,,03ea394ee44340de0bfb15ddbb005da3613f1d7b9462f871e328720c826be26b,1825715,file,53b68c1105a00233cfbb0ea8dbcbfd3e539e8514546ddb06e48d2a6ae21f5c57,05fe510a9e9cf693b79122da4e681a2f32bfb52e68db002e2c76ac35a6e8c658,83cda3cb259f075c6398d63ad307fadde6c3073a07ca972749110e51d47b42e0,8354806,0.2185227281,1
size-small-20260917T033541Z,336,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f04-tuning-sourcelike,tuning,F04,tuning/f04-tuning-sourcelike,0,0,0,True,True,False,False,,b56fe387e30f1a12a6ccfe004a97f6b50fdb5c7e8568e57a35f7ded21715d79e,1633851,file,3964a60c47071fda0f593642d63fc31ccc05a8bbb7eeee9f7401559f516e2c30,140aaf25aba87b6f923f824b666aedf6119f7c522e1dadcc4f8fe397d2928b3c,15262a72e8045bf5081ddd59a74223349a68acb7d0d41c2ccae450608c080a81,7135147,0.2289863124,1
size-small-20260917T033541Z,193,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f05-tuning-gen-logs-a-small,tuning,F05,tuning/f05-tuning-gen-logs-a-small,0,0,0,True,True,False,False,,347133d2f5b49009f33cc0f85b5bb3d0f618c74e63d50b70c6f1d31760466663,1686894,file,889a470207553dd4959064df1ba40e59030c9506892293e5c397934136b5607b,f2273b8bc12c9fc2431a814c0185c5ff4d3e2e418e75b7e9cad1d5c32fe5f3a6,ca5221d1698e5bc5fa9be673f6f22ef20db80e61062f922d759a3ccff6bfcf77,12000078,0.1405735863,1
size-small-20260917T033541Z,530,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f06-tuning-census-popest-2023,tuning,F06,tuning/f06-tuning-census-popest-2023,0,0,0,True,True,False,False,,9dcf55ff9477a1e623e39c9dec36ff2dad16850fc6c44b07359ec58005b0b4ec,554969,file,4d6ba2475f239c489437148b1c3483bd1544ad28069e312716293b0fc3cbb60d,4720e4796f9e086eb8d7c657f95425464bb085c044d40329097d7ad2ea2a7544,39dc05c34956e5d624307771118cafb5cb95da5ffcfd42c51305cbb77a2285c9,1428893,0.3883908732,1
20260917T031201Z-e86b28,70,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,tarbrotli-q11,f06-tuning-gen-structured-a-small,tuning,F06,tuning/f06-tuning-gen-structured-a-small,0,0,0,True,True,False,False,,973fa18b958a1f7aeffb77eff05bc2e5927beadd8efa0fd4d404a2ed9f6f6698,2793915,file,5f38833d84159219a7949df3fea8532f3ebdef10ce9ad7e377d3728d26ff9243,622cfaf726f5ab08ae1a7d8618777690d0db3f958cd5acc6319277ff2b4a1810,27567073a9f9bde9d0b2fb5789c192954e36b95cc4474aa7c1315853f76822e0,14211346,0.1965974933,1
size-small-20260917T033541Z,70,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f06-tuning-gen-structured-a-small,tuning,F06,tuning/f06-tuning-gen-structured-a-small,0,0,0,True,True,False,False,,973fa18b958a1f7aeffb77eff05bc2e5927beadd8efa0fd4d404a2ed9f6f6698,2793915,file,5f38833d84159219a7949df3fea8532f3ebdef10ce9ad7e377d3728d26ff9243,622cfaf726f5ab08ae1a7d8618777690d0db3f958cd5acc6319277ff2b4a1810,27567073a9f9bde9d0b2fb5789c192954e36b95cc4474aa7c1315853f76822e0,14211346,0.1965974933,1
size-small-20260917T033541Z,444,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f07-tuning-gen-numeric-a-small,tuning,F07,tuning/f07-tuning-gen-numeric-a-small,0,0,0,True,True,False,False,,38689515f3614e9625fd5f45f07baa90838f75556499614b820fbcfba392a290,6106165,file,6ac5954ad0463fe25c3d28b247724ef852e435bb41a974c16f317c37e6e6e399,c8dea52db397a0787a884ab9b07b8e113d9b9c60e71255ab94d768c1a06a3d8c,5b05384e905347d874caec1daa190c9a2af1e0b21147fff33c9c622acd11b028,12292022,0.4967583852,1
size-small-20260917T033541Z,327,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f07-tuning-silesia-sao,tuning,F07,tuning/f07-tuning-silesia-sao,0,0,0,True,True,False,False,,dc2c0e0d0347d178ee71a4b5559b986c6e40d9ee295c96174948b88e552d8338,4588981,file,95471bd59805a62a485633678a12835f76ec535464e82a0a09e0235be11605c3,6cb339a26fbafb9291e1987fa64f6289277f8591d7591ce97cf9cd8e78877d0a,a5df795084e881bf3b0e22efdcd44ffc1e2477f24e7c314ea6e856f3f28eb9db,7251944,0.6327932207,1
size-small-20260917T033541Z,252,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f07-tuning-silesia-xray,tuning,F07,tuning/f07-tuning-silesia-xray,0,0,0,True,True,False,False,,aa727f68e33c9da5d2f796d8a5aa9ee3a9df70ea422a9c7dca90b0e38bec5279,4683316,file,81efc7d519e104b041722361d36fbe8fc79c70720fb0e6403778af55ac12f313,ef51dc265a9d8aabdb737e839d4c93b8f3d6fcf39a61aa08919c2f84d5deb985,7ff20b721a35166fb4389ff6d2bfbcc7ccfa05cf58e205f6a8f962bd802c7a03,8474240,0.5526532173,1
size-small-20260917T033541Z,448,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f08-tuning-gen-sqlite-tpch-small,tuning,F08,tuning/f08-tuning-gen-sqlite-tpch-small,0,0,0,True,True,False,False,,63e9424b72e496e9b1fc48c10bf58e608d51b9faa41725c595d50f09cad03ac5,2636379,file,0b270addaa57f2b40c361368ad091f15a394a9db0da13a52e3db4583e69611e6,8e6d2ae67aa0ff8d78ddb80203c36d873281c58557d90576193384d0924e1f38,c7d8da39d04ff51bcc4a3e3b803321f829a42086c92299fe7e6c78465269f9a7,10383360,0.2539042275,1
size-small-20260917T033541Z,532,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f11-alpine-324-apks,tuning,F11,tuning/f11-alpine-324-apks,0,0,0,True,True,False,False,,31f35fde2f8c848c5611108933facfb3fbc5ccb3e2d328d28e83451ca9838468,10080516,file,5011e8b61df01816b10fd1592286f91bcbb3c09c532bab7406e6833e93d90b29,40f4f7a9653289edeb739bd66e31aeea55233d49aec8b571975ebc01f6edbf25,2e93726c8288649cfc4ebc3fcfac99ad28e928df8461afbfac8e7d033d45193f,10071278,1.000917262,1
20260917T031201Z-e86b28,53,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,c3f229b3551b25e6c5bd1f46d601508d97555e3c,tarbrotli-q11,f12-tuning-kodak-jpeg-edge-cases-small,tuning,F12,tuning/f12-tuning-kodak-jpeg-edge-cases-small,0,0,0,True,True,False,False,,9967c37adeed755462be9ba7cc679d3cedc01edbc408f3761b0e0674b3ae73b4,2740039,file,eb44bc90ee8a4afba2e20cd4c58e8e4e85bf27659e19f27f10a1d9de026c6e6c,b03e710e8073722700c247cac464b09e40e3e843eec1856f847374e441474cdb,95a446596f1837db326bc20b8d1420aefe5557e529c8ad45f37abf7d921ca2d7,9116188,0.3005685052,1
size-small-20260917T033541Z,53,measure,8576a4a4947ee57863c03ba9ebd455a4b41191d3a41a70fd8e35ae7d79db506e,e2b6ded547c728588b7ed23bdfb5ac3de0f22546,tarbrotli-q11,f12-tuning-kodak-jpeg-edge-cases-small,tuning,F12,tuning/f12-tuning-kodak-jpeg-edge-cases-small,0,0,0,True,True,False,False,,9967c37adeed755462be9ba7cc679d3cedc01edbc408f3761b0e0674b3ae73b4,2740039,file,eb44bc90ee8a4afba2e20cd4c58e8e4e85bf27659e19f27f10a1d9de026c6e6c,b03e710e8073722700c247cac464b09e40e3e843eec1856f847374e441474cdb,95a446596f1837db326bc20b8d1420aefe5557e529c8ad45f37abf7d921ca2d7,9116188,0.3005685052,1
